CV_CCT|CV_TURNO|TURNO|NOMBRECT|C_NOM_ENT|CV_MUN|C_NOM_MUN|CV_LOC|C_NOM_LOC|C_NOM_VIALIDAD|N_EXTNUM|CONTROL|SUBCONTROL|TIPO|NIVEL|SUBNIVEL|CV_CARACTERIZAN1|C_CARACTERIZAN1|CV_CARACTERIZAN2|C_CARACTERIZAN2|ZONA|JEFSEC|SERVREG|CV_ESTATUS_CAPTURA|PERIODO|V1|V2|V3|V4|V5|V6|V7|V8|V9|V10|V11|V12|V13|V14|V15|V16|V17|V18|E19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60|V61|V62|E63|V64|V65|V66|V67|V68|V69|E70|V71|V72|V73|V74|V75|V76|V77|V78|V79|V80|V81|V82|V83|V84|V85|V86|V87|V88|V89|V90|V91|V92|V93|E94|E95|E96|V97|V98|V99|V100|V101|V102|V103|V104|V105|V106|V107|V108|V109|V110|V111|V112|V113|V114|V115|V116|V117|V118|V119|V120|V121|V122|V123|V124|V125|V126|V127|V128|V129|V130|V131|V132|V133|V134|V135|V136|V137|V138|V139|V140|V141|V142|V143|V144|V145|V146|V147|V148|FECHA_ENTREGA|
32DJN0027F|1|MATUTINO|RAMON LOPEZ VELARDE|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE RUIZ CORTINES FRACCIONAMIENTO CERVANTES CORONA|1|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0019U|32FJZ0004Y|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|19|0|0|0|0|0|0|0|0|0||19|18|0|1|19|18|0|1|19|18|0|0|18|0|0|18|18|0|0|18|0|18|0|18|0|0|18|18|0|0|0|18|18|18|18|0|0|1|0|0|0|0|0||0|1|0|0|0|0||0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|C|C|C|1|0|1|0|1|0|1|0|0|0|1|0|0|0|0|1|11|0|0|11|0|0|0|22|0|0|0|0|0|0|0|0|11|0|1|11|0|0|0|23|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32DJN0028E|1|MATUTINO|FRANCISCO BERUMEN VARELA|ZACATECAS|055|VILLANUEVA|0001|VILLANUEVA|CAMINO AL JARAL|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0030Q|32FJZ0004Y|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|19|0|1|0|0|0|0|1|0|0||20|18|0|1|19|18|0|1|19|18|0|0|0|18|0|18|0|18|0|18|0|0|18|18|0|0|18|18|0|18|0|0|18|18|18|0|0|1|0|0|0|0|0||0|0|1|0|0|0||0|1|0|0|1|0|0|1|0|1|0|1|0|0|0|1|0|0|0|1|0|1|18|b|b|b|0|0|0|0|0|0|1|0|0|6|1|7|0|7|0|21|0|0|0|0|0|0|0|0|1|0|0|2|0|0|0|3|1|6|1|9|0|7|0|24|1|0|16|15|0|0|31|2|15|0|0|17|19/10/2017 0:00:00|
32DJN0029D|1|MATUTINO|JOSE SANTOS FLORES|ZACATECAS|023|JUCHIPILA|0041|EL REMOLINO|CALLE ALVARO OBREGON COLONIA EL REMOLINO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0035L|32FJZ0007V|32ADG0003E|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A|A|A|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|22/10/2017 0:00:00|
32DJN0030T|1|MATUTINO|18 DE MARZO|ZACATECAS|036|OJOCALIENTE|0001|OJOCALIENTE|CALLE MAESTRO COLONIA MAGISTERIAL|12|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0048P|32FJZ0002Z|32ADG0019F|0|I2017|0|1|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0||2|0|0|2|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|3|1|0|0|0|4|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|3|1|0|0|0|5|1|0|15|0|0|0|15|5|0|0|0|5|26/10/2017 0:00:00|
32DJN0031S|1|MATUTINO|PEDRO RUIZ GONZALEZ|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE SEGUNDA DE MATAMOROS|1000|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0050D|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|5|0|0|0|0|0|0|0|0|0||5|0|4|1|5|0|4|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|A|A|A|0|0|0|0|0|0|1|0|1|1|2|1|0|4|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1|0|4|0|9|0|1|0|0|0|0|0|0|0|0|0|0|24/10/2017 0:00:00|
32DJN0032R|1|MATUTINO|SUAVE PATRIA|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE PRIVA 20 DE NOVIEMBRE|21|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0055Z|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|5|0|0|0|0|0|0|0|0|0||5|5|0|0|5|0|0|0|0|5|0|0|5|0|0|5|5|0|0|5|5|0|0|5|0|0|5|5|0|5|0|0|5|0|0|5|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|08/12/2017 0:00:00|
32DJN0033Q|1|MATUTINO|JUAN ESCUTIA|ZACATECAS|051|VILLA DE COS|0001|VILLA DE COS|CALLE MORELOS|41|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0009N|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|11|0|0|0|0|0|0|0|0|0||11|10|0|1|11|10|0|1|11|10|0|0|10|0|0|10|10|0|0|10|10|0|0|10|0|10|0|10|0|10|0|0|10|10|10|0|0|0|0|0|1|0|0||1|0|0|0|0|0||0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|d|0|0|0|0|0|1|1|0|6|0|1|6|0|0|0|13|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|2|7|0|1|7|0|0|0|15|0|1|0|0|0|0|0|0|0|0|0|0|17/10/2017 0:00:00|
32DJN0034P|1|MATUTINO|MIGUEL RAMOS ARIZPE|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE CABLES DE ALTA TENSION COLONIA BELLAVISTA|201|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0065F|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|31/10/2017 0:00:00|
32DJN0035O|1|MATUTINO|MA ENRIQUETA CAMARILLO PEREYRA|ZACATECAS|048|TLALTENANGO DE SÁNCHEZ ROMÁN|0001|TLALTENANGO DE SÁNCHEZ ROMÁN|PROLONGACIÓN ATOLINGA (BARRIO EL OBISPO)|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0037J||32ADG0004D|0|I2017|0|1|0|0|0|0|1|0|19|0|0|0|0|0|0|0|0|0||19|16|2|1|19|0|2|1|3|16|0|0|16|0|0|16|16|0|0|16|16|0|0|16|0|0|16|16|0|12|0|4|16|16|10|6|0|1|0|0|0|0|0||0|1|0|0|0|0||0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|1|0|0|2|0|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|1|0|0|2|0|4|0|1|0|0|0|0|0|0|0|0|0|0|03/11/2017 0:00:00|
32DJN0036N|1|MATUTINO|LUIS MEDINA BARRON|ZACATECAS|011|TRINIDAD GARCÍA DE LA CADENA|0001|LA ESTANZUELA|CALLE GENARO CODINA|8|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0039H||32ADG0004D|0|I2017|0|1|0|0|0|0|1|0|6|0|0|0|0|0|0|0|0|0||6|5|0|1|6|5|0|1|6|5|0|0|0|0|5|5|5|0|0|5|0|5|0|5|0|5|0|5|0|5|0|0|5|0|5|0|0|0|0|0|1|0|0||0|1|0|0|0|0||0|1|0|0|1|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|1|0|0|6|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|6|0|7|0|1|0|0|0|0|0|0|0|0|0|0|20/10/2017 0:00:00|
32DJN0037M|1|MATUTINO| EVA S DE LOPEZ MATEOS|ZACATECAS|039|RÍO GRANDE|0001|RÍO GRANDE|PROLONGACIÓN LIBERTAD COLONIA LOS ALAMOS|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0012A|32FJZ0006W|32ADG0005C|0|I2017|0|1|0|0|0|0|1|0|1|0|8|0|0|0|0|0|0|8|POR SEGURIDAD, BARDA MUY BAJA|9|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|D|C|0|0|1|0|1|0|1|0|0|0|1|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32DJN0038L|1|MATUTINO|DOLORES VEGA ANZA|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE FRESNILLO COLONIA DIAZ ORDAZ|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0050D|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|13|2|0|0|0|0|0|0|0|0||15|12|1|0|13|0|0|0|0|12|0|0|12|0|0|12|0|12|0|12|12|0|0|12|0|0|12|12|0|12|0|0|12|12|0|12|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|1|0|1|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|1|0|0|0|3|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|22/10/2017 0:00:00|
32DJN0039K|1|MATUTINO|FEDERICO CHOPIN|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE LAURELES COLONIA FOVISSSTE|4|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0024F|32FJZ0003Z|32ADG0025Q|0|I2017|0|1|0|0|0|0|1|0|27|0|0|0|0|0|0|0|0|0||27|26|0|1|27|26|0|1|27|26|0|0|0|26|0|26|26|0|0|26|0|0|26|26|0|0|26|26|0|26|0|0|26|26|26|0|1|0|0|0|0|0|0||0|1|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|1|0|1|1|C|B|D|0|1|0|0|0|1|1|0|2|8|2|4|0|1|0|17|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|5|7|8|2|4|0|1|0|22|1|0|30|10|0|0|40|30|10|0|0|40|09/11/2017 0:00:00|
32DJN0040Z|1|MATUTINO|ESTEFANIA CASTAÑEDA|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|PROLONGACIÓN INDEPENDENCIA COLONIA MODELO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0020J|32FJZ0004Y|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|12|12|0|0|0|0|0|0|0|0||24|8|0|4|12|8|0|4|12|8|0|0|0|8|0|8|0|8|0|8|0|8|0|8|0|0|8|8|0|8|0|0|8|0|8|0|0|0|0|0|0|1|0||0|1|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|1|0|2|2|0|4|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|2|0|4|0|9|0|1|0|0|0|0|0|0|0|0|0|0|24/10/2017 0:00:00|
32DJN0041Z|1|MATUTINO|MA. ELENA AMADOR|ZACATECAS|019|JALPA|0055|GUADALUPE VICTORIA (LA VILLITA)|CALLE LA VILLITA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0033N|32FJZ0007V|32ADG0003E|0|I2017|0|1|0|0|0|0|1|0|12|0|0|0|0|0|0|0|0|0||12|11|0|1|12|0|0|0|0|11|0|0|11|0|0|11|11|0|0|11|11|0|0|11|0|0|11|11|0|11|0|0|11|11|0|11|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|1|1|0|2|0|4|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|1|1|0|2|0|5|0|1|0|0|0|0|0|0|0|0|0|0|18/10/2017 0:00:00|
32DJN0042Y|1|MATUTINO|MIGUEL AUZA|ZACATECAS|056|ZACATECAS|0001|ZACATECAS|CALLE MINA SAN FELIPE COLONIA MINERA|232|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0050D|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|25|0|0|0|0|0|0|0|0|0||25|24|1|0|25|0|1|0|1|24|0|0|0|24|0|24|24|0|0|24|24|0|0|24|0|0|24|24|0|10|0|14|24|24|0|24|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|1|1|2|1|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1|0|0|0|5|0|1|0|0|0|0|0|0|0|0|0|0|20/10/2017 0:00:00|
32DJN0043X|1|MATUTINO|ALEJANDRINA CAMARGO TORRES|ZACATECAS|020|JEREZ|0024|ERMITA DE GUADALUPE|CALLE GUADALUPE|3|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0020J|32FJZ0004Y|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|7|0|0|0|0|0|0|0|0|0||7|6|0|1|7|6|0|1|7|6|0|0|0|6|0|6|6|0|0|6|6|0|0|6|0|0|6|6|0|6|0|0|6|6|0|6|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|2|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|24/10/2017 0:00:00|
32DJN0044W|1|MATUTINO|FRANCISCO GOITIA|ZACATECAS|055|VILLANUEVA|0022|COLONIA FELIPE ÁNGELES|CALLE HIDALGO|7|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0021I|32FJZ0004Y|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|0|1|0|0|1|1|1|0|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|0|0|1|0|0|0|2|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|3|0|1|0|0|0|0|0|0|0|0|0|0|26/10/2017 0:00:00|
32DJN0045V|1|MATUTINO|JOAQUIN BARANDA|ZACATECAS|010|FRESNILLO|0230|SANTIAGUILLO|CALLE SANTIAGUILLO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0063H|32FJZ0003Z|32ADG0025Q|0|I2017|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|a|a|a|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|30/10/2017 0:00:00|
32DJN0046U|1|MATUTINO|ANDRES QUINTANA ROO|ZACATECAS|005|CALERA|0022|RAMÓN LÓPEZ VELARDE (TORIBIO)|PROLONGACIÓN LOPEZ MATEOS NORTE|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0018V|32FJZ0001A|32ADG0010O|0|I2017|0|1|0|0|0|0|1|0|0|10|0|0|0|0|0|0|0|0||10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|5|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|5|0|1|0|0|0|0|0|0|0|0|0|0|27/10/2017 0:00:00|
32DJN0047T|1|MATUTINO|CANDELARIO HUIZAR|ZACATECAS|020|JEREZ|0001|JEREZ DE GARCÍA SALINAS|CALLE GARCIA DE LA CADENA|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0020J|32FJZ0004Y|32ADG0008Z|0|I2017|0|1|0|0|0|0|1|0|12|0|0|0|0|0|0|0|0|0||12|11|0|1|12|11|0|1|12|11|0|0|11|0|0|11|11|0|0|11|11|0|0|11|0|0|11|11|0|11|0|0|11|11|11|0|0|0|0|0|0|1|0||0|1|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|B|B|B|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|10/11/2017 0:00:00|
32DJN0048S|1|MATUTINO|MARIA ENRIQUETA CAMARILLO DE P|ZACATECAS|014|GENERAL FRANCISCO R. MURGUÍA|0001|NIEVES|CALLE LEANDRO VALLE|48|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0006Q|32FJZ0006W|32ADG0005C|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|1|0|0|1|1|0|0|0|1|0|1|1|0|0|1|0|1|0|1|0|0|1|1|0|1|0|0|1|1|1|0|0|0|0|0|1|0|0||0|0|1|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|c|b|c|0|1|0|0|0|1|1|0|2|1|1|1|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|1|1|0|0|0|5|1|0|20|10|0|0|30|20|10|0|0|30|20/10/2017 0:00:00|
32DJN0049R|1|MATUTINO|MARTIN GONZALEZ VAZQUEZ|ZACATECAS|049|VALPARAÍSO|0111|SAN JUAN CAPISTRANO|CALLE SAN JUAN CAPISTRANO (CONOCIDO)|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0029A||32ADG0026P|0|I2017|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0||1|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|0|1|0|1|0|1|0|1|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|b|b|b|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|25/10/2017 0:00:00|
32DJN0050G|1|MATUTINO|SOCRATES|ZACATECAS|010|FRESNILLO|0112|ESTACIÓN GUTIÉRREZ|CALLE CENTRO|0|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0008O|32FJZ0003Z|32ADG0025Q|0|I2017|0|1|0|0|0|0|1|0|5|0|0|0|0|0|0|0|0|0||5|4|0|1|5|0|0|0|0|4|0|0|0|0|4|4|4|0|0|4|0|0|4|4|0|0|4|4|0|4|0|0|4|4|0|4|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|A|A|A|0|0|0|0|0|0|1|0|0|1|1|1|0|1|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|4|0|1|0|0|0|0|0|0|0|0|0|0|30/10/2017 0:00:00|
32DJN0052E|1|MATUTINO|JOSE ROSAS MORENO|ZACATECAS|034|NOCHISTLÁN DE MEJÍA|0187|TLACHICHILA|CALLE MARCOS HUERTA|25|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0036K||32ADG0023S|0|I2017|0|1|0|0|0|0|1|0|6|0|0|0|0|0|0|0|0|0||6|5|0|1|6|0|0|0|0|5|0|0|0|2|3|5|5|0|0|5|0|2|3|5|0|0|5|5|0|5|0|0|5|5|0|5|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|07/11/2017 0:00:00|
32DJN0053D|1|MATUTINO|MANUEL M PONCE|ZACATECAS|010|FRESNILLO|0001|FRESNILLO|CALLE NIÑO ARTILLERO|102|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0028B|32FJZ0003Z|32ADG0025Q|0|I2017|0|1|0|0|0|0|1|0|11|0|0|0|0|0|0|0|0|0||11|0|10|1|11|0|10|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0||0|1|0|0|1|0|1|1|1|0|1|0|0|0|1|0|0|1|0|0|1|0|0|b|b|b|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|10/11/2017 0:00:00|
32DJN0054C|1|MATUTINO|TILLOLI|ZACATECAS|017|GUADALUPE|0001|GUADALUPE|CALLE ABEDULES FRACCIONAMIENTO LAS ARBOLEDAS|120|PÚBLICO|FEDERAL TRANSFERIDO|BÁSICA|PREESCOLAR|GENERAL|0|NO APLICA|0|NO APLICA|32FZP0053A|32FJZ0002Z|32ADG0019F|0|I2017|0|1|0|0|0|0|1|0|20|2|0|0|0|0|0|0|0|0||22|20|0|0|20|0|0|0|0|20|0|0|0|8|12|20|15|5|0|20|0|12|8|20|0|0|20|20|0|7|8|5|20|20|3|17|0|1|0|0|0|0|0||0|0|0|0|1|0||0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|a|a|a|0|0|0|0|0|0|1|0|2|0|2|0|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|27/10/2017 0:00:00|
